state,city,common_name,count
Colorado,Aurora,Siberian elm,1324
Colorado,Aurora,Silver linden,15
Colorado,Aurora,Silver maple,3433
Colorado,Aurora,Silver poplar,7
Colorado,Aurora,Skyline honeylocust,142
Colorado,Aurora,Son flower seven,1
Colorado,Aurora,Southwestern white pine,78
Colorado,Aurora,Spindle tree,1
Colorado,Aurora,Spring snow crabapple,242
Colorado,Aurora,Sterling silver linden,4
Colorado,Aurora,Sumac,4
Colorado,Aurora,Sunburst honeylocust,7
Colorado,Aurora,Swamp white oak,317
Colorado,Aurora,Sycamore,7
Colorado,Aurora,Tartarian maple,131
Colorado,Aurora,Texas red oak,13
Colorado,Aurora,Thornless cockspur hawthorn,650
Colorado,Aurora,Trident maple,6
Colorado,Aurora,Triumph elm,55
Colorado,Aurora,Tulip tree,17
Colorado,Aurora,Upright english oak,102
Colorado,Aurora,Upright juniper,172
Colorado,Aurora,Ussurian pear,44
Colorado,Aurora,Valley forge american elm,5
Colorado,Aurora,Wafer ash,1
Colorado,Aurora,Washington hawthorn,23
Colorado,Aurora,Western catalpa,254
Colorado,Aurora,White ash,763
Colorado,Aurora,White fir,39
Colorado,Aurora,White shield osage orange,4
Colorado,Aurora,Willow,114
Colorado,Aurora,Winter king hawthorn,16
Colorado,Aurora,Yellowhorn,1
Colorado,Aurora,Yellowwood,10
Colorado,Aurora,large planting space,1
Colorado,Aurora,medium planting space,6
Colorado,Aurora,small planting space,5
Colorado,Colorado Springs,Alberta spruce,10
Colorado,Colorado Springs,Alder,1
Colorado,Colorado Springs,American basswood,106
Colorado,Colorado Springs,American elm,679
Colorado,Colorado Springs,American linden,48
Colorado,Colorado Springs,American sycamore,8
Colorado,Colorado Springs,American yellow wood,1
Colorado,Colorado Springs,Amur chokecherry,12
Colorado,Colorado Springs,Amur corktree,6
Colorado,Colorado Springs,Amur maple,99
Colorado,Colorado Springs,Apple (honeycrisp),1
Colorado,Colorado Springs,Apple (red delicious),10
Colorado,Colorado Springs,Apsen,46
Colorado,Colorado Springs,Arborvates (new),6
Colorado,Colorado Springs,Arborvitae,121
Colorado,Colorado Springs,Ash,375
Colorado,Colorado Springs,Austrian pine,333
Colorado,Colorado Springs,Autumn blaze maple,1
Colorado,Colorado Springs,Autumn purple ash,56
Colorado,Colorado Springs,Baldcypress,4
Colorado,Colorado Springs,Bechtel crabapple,3
Colorado,Colorado Springs,Big tooth maple,1
Colorado,Colorado Springs,Birch,1
Colorado,Colorado Springs,Black hills spruce,2
Colorado,Colorado Springs,Black locust,19
Colorado,Colorado Springs,Black spruce,1
Colorado,Colorado Springs,Black walnut,3
Colorado,Colorado Springs,Blue ash,1
Colorado,Colorado Springs,Blue spruce,886
Colorado,Colorado Springs,Boxelder,28
Colorado,Colorado Springs,Brandon elm,7
Colorado,Colorado Springs,Bristlecone pine,46
Colorado,Colorado Springs,Broadleaf deciduous medium,1
Colorado,Colorado Springs,Broadleaf deciduous small,2
Colorado,Colorado Springs,Bur oak,202
Colorado,Colorado Springs,Callery pear,22
Colorado,Colorado Springs,Canada red cherry,34
Colorado,Colorado Springs,Catalpa,42
Colorado,Colorado Springs,Centurian crabapple,1
Colorado,Colorado Springs,Cherry plum,26
Colorado,Colorado Springs,Chestnut oak,1
Colorado,Colorado Springs,Chinese elm,1
Colorado,Colorado Springs,Chinese juniper,1
Colorado,Colorado Springs,Chinese lacebark pine,1
Colorado,Colorado Springs,Choke cherry,2
Colorado,Colorado Springs,Cimarron ash,2
Colorado,Colorado Springs,Cockspur hawthorn,6
Colorado,Colorado Springs,Colorado green spruce,2
Colorado,Colorado Springs,Common chokecherry,23
Colorado,Colorado Springs,Comperdown elm,1
Colorado,Colorado Springs,Corkscrew willow,1
Colorado,Colorado Springs,Cottonwood,432
Colorado,Colorado Springs,Crabapple,290
Colorado,Colorado Springs,Deborah maple,7
Colorado,Colorado Springs,Douglas fir,18
Colorado,Colorado Springs,Downy hawthorn,1
Colorado,Colorado Springs,Eastern red cedar,12
Colorado,Colorado Springs,Eastern redbud,13
Colorado,Colorado Springs,Elm,236
Colorado,Colorado Springs,Engelmann spruce,2
Colorado,Colorado Springs,Englemann spruce,1
Colorado,Colorado Springs,English elm,2
Colorado,Colorado Springs,English hawthorn,1
Colorado,Colorado Springs,English oak,50
Colorado,Colorado Springs,European beech,1
Colorado,Colorado Springs,European bird cherry,3
Colorado,Colorado Springs,European buckthorn,4
Colorado,Colorado Springs,European mountain ash,8
Colorado,Colorado Springs,European oak,1
Colorado,Colorado Springs,European white birch,1
Colorado,Colorado Springs,Fairview norway maple,2
Colorado,Colorado Springs,Fallgold ash,2
Colorado,Colorado Springs,Fir douglas,45
Colorado,Colorado Springs,Freeman maple,30
Colorado,Colorado Springs,Ginkgo,4
Colorado,Colorado Springs,Golden raintree,15
Colorado,Colorado Springs,Golden weeping willow,4
Colorado,Colorado Springs,Goldenrain tree,43
Colorado,Colorado Springs,Gray dogwood,3
Colorado,Colorado Springs,Green ash,1840
Colorado,Colorado Springs,Green spire linden,6
Colorado,Colorado Springs,Hackberry,189
Colorado,Colorado Springs,Hawthorn,189
Colorado,Colorado Springs,Heaven of tree,4
Colorado,Colorado Springs,Hedge maple,1
Colorado,Colorado Springs,Higan cherry,1
Colorado,Colorado Springs,Honeylocust,553
Colorado,Colorado Springs,Hoptree,3
Colorado,Colorado Springs,Hornbeam,3
Colorado,Colorado Springs,Horsechestnut,3
Colorado,Colorado Springs,Hybrid elm,105
Colorado,Colorado Springs,Hybrid elm (homestead),2
Colorado,Colorado Springs,Hybrid elm (regal),1
Colorado,Colorado Springs,Imperial honeylocust,4
Colorado,Colorado Springs,Indian summer crabapple,2
Colorado,Colorado Springs,Japanese lilac,159
Colorado,Colorado Springs,Japanese pagota tree,6
Colorado,Colorado Springs,Japanese pogta,3
Colorado,Colorado Springs,Japanese tree lilac,12
Colorado,Colorado Springs,Juniper,192
Colorado,Colorado Springs,Juniper bush,11
Colorado,Colorado Springs,Kentucky coffeetree,71
Colorado,Colorado Springs,Lacebark elm,1
Colorado,Colorado Springs,Larch,1
Colorado,Colorado Springs,Lilac,23
Colorado,Colorado Springs,Limber pine,6
Colorado,Colorado Springs,Linden,118
Colorado,Colorado Springs,Littleleaf linden,193
Colorado,Colorado Springs,Lodgepole pine,12
Colorado,Colorado Springs,Manchurian ash,2
Colorado,Colorado Springs,Maple,4
Colorado,Colorado Springs,Mayday tree,2
Colorado,Colorado Springs,Mountain ash,3
Colorado,Colorado Springs,Mugho pine,2
Colorado,Colorado Springs,Mugo pine,8
Colorado,Colorado Springs,Newport plum,23
Colorado,Colorado Springs,Northern catalpa,18
Colorado,Colorado Springs,Northern hackberry,130
Colorado,Colorado Springs,Northern red oak,355
Colorado,Colorado Springs,Norway maple,488
Colorado,Colorado Springs,Norway spruce,15
Colorado,Colorado Springs,Oak,10
Colorado,Colorado Springs,Ohio buckeye,21
Colorado,Colorado Springs,Paper birch,2
Colorado,Colorado Springs,Patmore ash,1
Colorado,Colorado Springs,Peach,1
Colorado,Colorado Springs,Pear,10
Colorado,Colorado Springs,Pin oak,21
Colorado,Colorado Springs,Pine,44
Colorado,Colorado Springs,Pinon pine,363
Colorado,Colorado Springs,Pinyon pine,34
Colorado,Colorado Springs,Pioneer elm,7
Colorado,Colorado Springs,Plains cottonwood,56
Colorado,Colorado Springs,Plum,11
Colorado,Colorado Springs,Ponderosa pine,1924
Colorado,Colorado Springs,Poplar,48
Colorado,Colorado Springs,Potentilla shrub,1
Colorado,Colorado Springs,Princess kay plum,3
Colorado,Colorado Springs,Profusion crabapple,1
Colorado,Colorado Springs,"Prunus ""padus"" plum",4
Colorado,Colorado Springs,Quaking aspen,41
Colorado,Colorado Springs,Queen elizabeth maple,1
Colorado,Colorado Springs,Red maple,33
Colorado,Colorado Springs,Red mulberry,2
Colorado,Colorado Springs,Red spruce,4
Colorado,Colorado Springs,Redbud,1
Colorado,Colorado Springs,Redmond linden,3
Colorado,Colorado Springs,River birch,3
Colorado,Colorado Springs,Robinson crabapple,1
Colorado,Colorado Springs,Rocky mountain juniper,81
Colorado,Colorado Springs,Rocky mtn juniper,1122
Colorado,Colorado Springs,Royal red maple,6
Colorado,Colorado Springs,Russian olive,152
Colorado,Colorado Springs,Scandia juniper,79
Colorado,Colorado Springs,Scotch pine,80
Colorado,Colorado Springs,Scrub oak,5
Colorado,Colorado Springs,Seedless green ash,2
Colorado,Colorado Springs,Serviceberry,3
Colorado,Colorado Springs,Shrub,11
Colorado,Colorado Springs,Siberian elm,838
Colorado,Colorado Springs,Silver maple,952
Colorado,Colorado Springs,Silverleaf linden,1
Colorado,Colorado Springs,Sioux cottonwood,21
Colorado,Colorado Springs,Smoketree,1
Colorado,Colorado Springs,Snow crabapple,4
Colorado,Colorado Springs,Southwestern white pine,14
Colorado,Colorado Springs,Spruce,34
Colorado,Colorado Springs,Staghorn sumac,1
Colorado,Colorado Springs,Stone hill pear,1
Colorado,Colorado Springs,Sugar maple,5
Colorado,Colorado Springs,Sumac,6
Colorado,Colorado Springs,Sunburst honeylocust,2
Colorado,Colorado Springs,Swamp white oak,174
Colorado,Colorado Springs,Sycamore,2
Colorado,Colorado Springs,Tatarian maple,28
Colorado,Colorado Springs,Thundercloud plum,1
Colorado,Colorado Springs,Toba hawthorn,10
Colorado,Colorado Springs,Turkish filbert,2
Colorado,Colorado Springs,Ussurian pear,1
Colorado,Colorado Springs,Virginia creeper,2
Colorado,Colorado Springs,Wafer ash,1
Colorado,Colorado Springs,Western larch,2
Colorado,Colorado Springs,White ash,163
Colorado,Colorado Springs,White fir,208
Colorado,Colorado Springs,White oak,4
Colorado,Colorado Springs,White poplar,11
Colorado,Colorado Springs,White spruce,5
Colorado,Colorado Springs,Willow,70
Colorado,Colorado Springs,Yellow buckeye,1
Colorado,Colorado Springs,fruit tree,7
Colorado,Denver,Accolade elm,230
Colorado,Denver,Afghan pine,11
Colorado,Denver,Alder,22
Colorado,Denver,American beech,11
Colorado,Denver,American chestnut,1
Colorado,Denver,American elm,4275
Colorado,Denver,American hornbeam,43
Colorado,Denver,American linden,5328
Colorado,Denver,American plum,386
Colorado,Denver,American sycamore,234
Colorado,Denver,Amur chokecherry,44
Colorado,Denver,Amur corktree,48
Colorado,Denver,Amur maackia,95
Colorado,Denver,Amur maple,1446
Colorado,Denver,Apple,690
Colorado,Denver,Apricot,104
Colorado,Denver,Arborvitae,154
Colorado,Denver,Arizona cypress,65
Colorado,Denver,Ash,48
Colorado,Denver,Augustine elm,201
Colorado,Denver,Austrian pine,7302
Colorado,Denver,Autumn brilliance servicebery,191
Colorado,Denver,Autumn olive,2
Colorado,Denver,Baldcypress,54
Colorado,Denver,Beaked yucca,4
Colorado,Denver,Beech,17
Colorado,Denver,Bigtooth maple,386
Colorado,Denver,Birch,24
Colorado,Denver,Black ash,55
Colorado,Denver,Black cherry,22
Colorado,Denver,Black haw viburnum,3
Colorado,Denver,Black hawthorn,28
Colorado,Denver,Black hills spruce,27
Colorado,Denver,Black locust,330
Colorado,Denver,Black maple,7
Colorado,Denver,Black oak,10
Colorado,Denver,Black walnut,149
Colorado,Denver,Black willow,98
Colorado,Denver,Blue ash,13
Colorado,Denver,Blue atlas cedar,33
Colorado,Denver,Blue spruce,7592
Colorado,Denver,Bosnian pine,230
Colorado,Denver,Boxelder,1287
Colorado,Denver,Briotti red horse chestnut,20
Colorado,Denver,Bristlecone pine,212
Colorado,Denver,Broadleaf deciduous small other,2
Colorado,Denver,Buckthorn,1402
Colorado,Denver,Bur oak,5102
Colorado,Denver,Burning bush,57
Colorado,Denver,Butternut walnut,10
Colorado,Denver,California privet,190
Colorado,Denver,Canada red chokecherry,870
Colorado,Denver,Catalpa,546
Colorado,Denver,Cedar,25
Colorado,Denver,Cedar of lebanon,18
Colorado,Denver,Cherry,398
Colorado,Denver,Chestnut oak,4
Colorado,Denver,Chinese chestnut,20
Colorado,Denver,Chinese elm,72
Colorado,Denver,Chinese fringe tree,3
Colorado,Denver,Chinese hackberry,17
Colorado,Denver,Chinese juniper,233
Colorado,Denver,Chinese pistache,32
Colorado,Denver,Chinkapin oak,970
Colorado,Denver,Chokecherry,1109
Colorado,Denver,Cockspur hawthorn,343
Colorado,Denver,Colorado foothills oak,11
Colorado,Denver,Common hoptree,4
Colorado,Denver,Conifer evergreen large other,1
Colorado,Denver,Corkscrew willow,21
Colorado,Denver,Cornelian cherry dogwood,79
Colorado,Denver,Cottonwood,351
Colorado,Denver,Crabapple,571
Colorado,Denver,Crack willow,481
Colorado,Denver,Crimson cloud hawthorn,24
Colorado,Denver,Cucumber tree,33
Colorado,Denver,Cypress,5
Colorado,Denver,David elm,116
Colorado,Denver,Dawn redwood,11
Colorado,Denver,Deodara cedar,11
Colorado,Denver,Desert willow,1
Colorado,Denver,Diabolo ninebark,7
Colorado,Denver,Dogwood,59
Colorado,Denver,Douglas fir,1128
Colorado,Denver,Downy hawthorn,245
Colorado,Denver,Dwarf alberta spruce,790
Colorado,Denver,Eastern cottonwood,2593
Colorado,Denver,Eastern red cedar,321
Colorado,Denver,Eastern redbud,889
Colorado,Denver,Eastern white pine,153
Colorado,Denver,Elderberry,41
Colorado,Denver,Elm,399
Colorado,Denver,Emerald sunshine elm,149
Colorado,Denver,Engelmann spruce,83
Colorado,Denver,English columnar oak,609
Colorado,Denver,English elm,73
Colorado,Denver,English hawthorn,209
Colorado,Denver,English oak,2613
Colorado,Denver,English walnut,19
Colorado,Denver,Espresso kentucky coffetree,566
Colorado,Denver,European alder,13
Colorado,Denver,European ash,6
Colorado,Denver,European aspen,28
Colorado,Denver,European beech,84
Colorado,Denver,European cranberrybush viburnum,20
Colorado,Denver,European hornbeam,125
Colorado,Denver,European larch,19
Colorado,Denver,European mountain ash,147
Colorado,Denver,European white birch,53
Colorado,Denver,False cypress,5
Colorado,Denver,Field elm,6
Colorado,Denver,Filbert,8
Colorado,Denver,Fir,8
Colorado,Denver,Flowering almond,20
Colorado,Denver,Flowering crabapple,9240
Colorado,Denver,Flowering dogwood,27
Colorado,Denver,Flowering pear,7103
Colorado,Denver,Flowering plum,1242
Colorado,Denver,Forsythia,18
Colorado,Denver,Freeman maple,9780
Colorado,Denver,Fremont poplar,27
Colorado,Denver,Fringe tree,10
Colorado,Denver,Frontier elm,275
Colorado,Denver,Fruiting pear,151
Colorado,Denver,Fruiting plum,130
Colorado,Denver,Ft mcnair horsechestnut,89
Colorado,Denver,Gambel oak,474
Colorado,Denver,Gambel oak bur,9
Colorado,Denver,Giant sequoia,22
Colorado,Denver,Ginkgo,749
Colorado,Denver,Glenleven linden,49
Colorado,Denver,Globe willow,30
Colorado,Denver,Golden weeping willow,8
Colorado,Denver,Goldenchain tree,41
Colorado,Denver,Goldenrain tree,1281
Colorado,Denver,Green ash,25736
Colorado,Denver,Grey alder,10
Colorado,Denver,Hardy rubber tree,88
Colorado,Denver,Hawthorn,1647
Colorado,Denver,Hedge maple,428
Colorado,Denver,Hemlock,3
Colorado,Denver,Heritage oak,298
